epoch,score,module,loss,optimizer,metrics,device,cluster,grads_per_worker,max_epochs,lr,batch_size,max_batch_size,worker_max_batch_size,min_workers,max_workers,random_state,module__depth,module__widen_factor,module__dropout_rate,module__num_classes,optimizer__lr,optimizer__momentum,optimizer__nesterov,optimizer__weight_decay,client,score_time,deepcopy_time,grad_time_128,n_updates,n_data,score__calls,partial_fit__calls,n_workers,damping_,batch_size_,lr_,partial_fit__time,score__acc,score__loss,score__time
10,0.8211999535560608,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,4301,550528,11,11,1,128,128,0.05,36.37356424331665,0.8211999535560608,0.52797255859375,0.0
11,0.8321999907493591,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,4692,600576,12,12,1,128,128,0.05,36.4181809425354,0.8321999907493591,0.4901463134765625,0.0
12,0.8306999802589417,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,5083,650624,13,13,1,128,128,0.05,36.52742838859558,0.8306999802589417,0.5127092987060546,0.0
13,0.8325999975204468,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,5474,700672,14,14,1,128,128,0.05,36.3331732749939,0.8325999975204468,0.501986181640625,0.0
14,0.8138999938964844,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,5865,750720,15,15,1,128,128,0.05,36.31233310699463,0.8138999938964844,0.5571986450195312,0.0
15,0.8307999968528748,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,6256,800768,16,16,1,128,128,0.05,36.341877698898315,0.8307999968528748,0.5091467468261719,0.0
16,0.817799985408783,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,6647,850816,17,17,1,128,128,0.05,36.50008773803711,0.817799985408783,0.5555116577148438,0.0
17,0.8342999815940857,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,7038,900864,18,18,1,128,128,0.05,36.37897253036499,0.8342999815940857,0.5006141998291016,0.0
18,0.8316999673843384,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,7429,950912,19,19,1,128,128,0.05,36.33018374443054,0.8316999673843384,0.4968510070800781,0.0
19,0.8359999656677246,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,7820,1000960,20,20,1,128,128,0.05,36.398253440856934,0.8359999656677246,0.4957721588134766,0.0
20,0.8330999612808228,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,8211,1051008,21,21,1,128,128,0.05,36.31296491622925,0.8330999612808228,0.4929908874511719,0.0
21,0.8362999558448792,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,8602,1101056,22,22,1,128,128,0.05,36.52259111404419,0.8362999558448792,0.4851793334960938,0.0
22,0.8465999960899353,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,8993,1151104,23,23,1,128,128,0.05,36.33409762382507,0.8465999960899353,0.4618179718017578,0.0
23,0.8337999582290649,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,9384,1201152,24,24,1,128,128,0.05,36.34736180305481,0.8337999582290649,0.4961890625,0.0
24,0.8400999903678894,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,9775,1251200,25,25,1,128,128,0.05,36.331093311309814,0.8400999903678894,0.4687528106689453,0.0
25,0.8458999991416931,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,10166,1301248,26,26,1,128,128,0.05,36.290119647979736,0.8458999991416931,0.4696989868164063,0.0
26,0.8483999967575073,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,10557,1351296,27,27,1,128,128,0.05,36.37005043029785,0.8483999967575073,0.4448933624267578,0.0
27,0.848800003528595,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,10948,1401344,28,28,1,128,128,0.05,36.68593668937683,0.848800003528595,0.4580069305419922,0.0
28,0.8422999978065491,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,11339,1451392,29,29,1,128,128,0.05,36.37346076965332,0.8422999978065491,0.4655333221435547,0.0
29,0.8422999978065491,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,11730,1501440,30,30,1,128,128,0.05,36.36110711097717,0.8422999978065491,0.475590054321289,0.0
30,0.8551999926567078,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,12121,1551488,31,31,1,128,128,0.05,36.31727194786072,0.8551999926567078,0.4330749633789063,0.0
31,0.8567000031471252,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,12512,1601536,32,32,1,128,128,0.05,36.30242586135864,0.8567000031471252,0.4275554290771485,0.0
32,0.8396999835968018,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,12903,1651584,33,33,1,128,128,0.05,36.41890048980713,0.8396999835968018,0.4866679077148438,0.0
33,0.8459999561309814,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,13294,1701632,34,34,1,128,128,0.05,36.55160355567932,0.8459999561309814,0.4673438507080078,0.0
34,0.8452999591827393,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,13685,1751680,35,35,1,128,128,0.05,36.34087634086609,0.8452999591827393,0.4516848693847657,0.0
35,0.8454999923706055,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,14076,1801728,36,36,1,128,128,0.05,36.449674129486084,0.8454999923706055,0.4652198913574218,0.0
36,0.8418999910354614,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,14467,1851776,37,37,1,128,128,0.05,36.35903215408325,0.8418999910354614,0.4712651885986328,0.0
37,0.8481999635696411,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,14858,1901824,38,38,1,128,128,0.05,36.40312671661377,0.8481999635696411,0.4524638458251953,0.0
38,0.857699990272522,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,15249,1951872,39,39,1,128,128,0.05,36.335949659347534,0.857699990272522,0.42871726989746095,0.0
39,0.8452000021934509,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,15640,2001920,40,40,1,128,128,0.05,36.49775815010071,0.8452000021934509,0.4643423370361328,0.0
40,0.8454999923706055,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,16031,2051968,41,41,1,128,128,0.05,36.43296933174133,0.8454999923706055,0.4489143005371094,0.0
41,0.8567999601364136,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,16422,2102016,42,42,1,128,128,0.05,36.39721632003784,0.8567999601364136,0.43106235961914063,0.0
42,0.8613999485969543,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,16813,2152064,43,43,1,128,128,0.05,36.47713780403137,0.8613999485969543,0.428476513671875,0.0
43,0.8549999594688416,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,17204,2202112,44,44,1,128,128,0.05,36.392388343811035,0.8549999594688416,0.4304634887695313,0.0
44,0.8486999869346619,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,17595,2252160,45,45,1,128,128,0.05,36.43224287033081,0.8486999869346619,0.4542181274414063,0.0
45,0.8531999588012695,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,17986,2302208,46,46,1,128,128,0.05,36.55499815940857,0.8531999588012695,0.4378937561035156,0.0
46,0.8583999872207642,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,18377,2352256,47,47,1,128,128,0.05,36.38971662521362,0.8583999872207642,0.4358248504638672,0.0
47,0.8504999876022339,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,18768,2402304,48,48,1,128,128,0.05,36.39737844467163,0.8504999876022339,0.4549914428710938,0.0
48,0.8517999649047852,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,19159,2452352,49,49,1,128,128,0.05,36.36413216590881,0.8517999649047852,0.43784738464355466,0.0
49,0.8423999547958374,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,19550,2502400,50,50,1,128,128,0.05,36.34867310523987,0.8423999547958374,0.4737144744873047,0.0
50,0.858199954032898,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,19941,2552448,51,51,1,128,128,0.05,36.34745693206787,0.858199954032898,0.4162772552490234,0.0
51,0.8578000068664551,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,20332,2602496,52,52,1,128,128,0.05,36.34490346908569,0.8578000068664551,0.4331937744140625,0.0
52,0.8549000024795532,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,20723,2652544,53,53,1,128,128,0.05,36.73160529136658,0.8549000024795532,0.4405193054199219,0.0
53,0.8698999881744385,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,21114,2702592,54,54,1,128,128,0.05,36.43422293663025,0.8698999881744385,0.4060739868164063,0.0
54,0.8524999618530273,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/6121/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,21505,2752640,55,55,1,128,128,0.05,36.31138277053833,0.8524999618530273,0.4377870666503906,0.0
