epoch,score,module,loss,optimizer,metrics,device,cluster,grads_per_worker,max_epochs,lr,batch_size,max_batch_size,worker_max_batch_size,min_workers,max_workers,random_state,module__depth,module__widen_factor,module__dropout_rate,module__num_classes,optimizer__lr,optimizer__momentum,optimizer__nesterov,optimizer__weight_decay,client,score_time,deepcopy_time,grad_time_128,n_updates,n_data,score__calls,partial_fit__calls,n_workers,damping_,batch_size_,lr_,partial_fit__time,score__acc,score__loss,score__time
10,0.8154999613761902,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8363/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,4301,550528,11,11,1,128,128,0.05,36.412572383880615,0.8154999613761902,0.5434565460205079,0.0
11,0.8373000025749207,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8363/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,4692,600576,12,12,1,128,128,0.05,36.42553091049194,0.8373000025749207,0.4767160675048828,0.0
12,0.8402000069618225,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8363/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,5083,650624,13,13,1,128,128,0.05,36.582645893096924,0.8402000069618225,0.481351382446289,0.0
13,0.8319000005722046,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8363/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,5474,700672,14,14,1,128,128,0.05,36.39485287666321,0.8319000005722046,0.4952916656494141,0.0
14,0.8525999784469604,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8363/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,5865,750720,15,15,1,128,128,0.05,36.38743853569031,0.8525999784469604,0.447271923828125,0.0
15,0.8307999968528748,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8363/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,6256,800768,16,16,1,128,128,0.05,36.437596797943115,0.8307999968528748,0.4938628601074218,0.0
16,0.8412999510765076,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8363/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,6647,850816,17,17,1,128,128,0.05,36.45208382606506,0.8412999510765076,0.4634408752441406,0.0
17,0.838699996471405,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8363/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,7038,900864,18,18,1,128,128,0.05,36.806928873062134,0.838699996471405,0.4802397918701172,0.0
18,0.8373999595642091,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8363/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,7429,950912,19,19,1,128,128,0.05,36.438496589660645,0.8373999595642091,0.4837310913085938,0.0
19,0.8515999913215637,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8363/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,7820,1000960,20,20,1,128,128,0.05,36.407480239868164,0.8515999913215637,0.43825216369628905,0.0
20,0.84579998254776,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8363/1' processes=1 threads=4, memory=16.48 GB>",0.0,0.000127488,0.07832,8211,1051008,21,21,1,128,128,0.05,36.53176140785217,0.84579998254776,0.4416576354980469,0.0
