epoch,score,module,loss,optimizer,metrics,device,cluster,grads_per_worker,max_epochs,batch_size,max_batch_size,min_workers,max_workers,random_state,module__depth,module__widen_factor,module__dropout_rate,module__num_classes,optimizer__lr,optimizer__momentum,optimizer__nesterov,optimizer__weight_decay,client,n_updates,n_data,n_weight_changes,score__calls,partial_fit__calls,n_workers,partial_fit__time,partial_fit__batch_size,partial_fit__lr,weight_aggregate,score__acc,score__loss,score__time
10,0.23749999701976776,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",4301,550528,4301,11,11,1,73.85853219032288,128,0.1,2052.4046547943726,0.23749999701976776,5.66796611328125,4.80055046081543
11,0.2433999925851822,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",4692,600576,4692,12,12,1,74.1869957447052,128,0.1,1801.014680288732,0.2433999925851822,2.79077255859375,4.836579084396362
12,0.24210000038146973,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",5083,650624,5083,13,13,1,74.64479517936707,128,0.1,1655.934509076178,0.24210000038146973,5.618336376953125,4.880829334259033
13,0.2458999902009964,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",5474,700672,5474,14,14,1,74.44948267936707,128,0.1,1409.693864199333,0.2458999902009964,4.92398125,4.819764852523804
14,0.25759997963905334,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",5865,750720,5865,15,15,1,74.33600282669067,128,0.1,1552.2301781668793,0.25759997963905334,5.293504638671875,4.81972336769104
15,0.2630999982357025,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",6256,800768,6256,16,16,1,73.58961129188538,128,0.1,1320.0365371766966,0.2630999982357025,4.789541259765625,4.811021327972412
16,0.25949999690055847,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",6647,850816,6647,17,17,1,74.10208940505981,128,0.1,1105.0965972617269,0.25949999690055847,4.243339599609375,4.807130336761475
17,0.26729997992515564,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",7038,900864,7038,18,18,1,73.48613786697388,128,0.1,1116.5036196587607,0.26729997992515564,5.009076416015625,5.141129493713379
18,0.2694000005722046,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",7429,950912,7429,19,19,1,73.81447911262512,128,0.1,957.4877417673124,0.2694000005722046,4.430455224609375,4.808122158050537
19,0.2678999900817871,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",7820,1000960,7820,20,20,1,73.80514121055603,128,0.1,829.9048988607246,0.2678999900817871,3.9819967529296876,4.847213983535767
20,0.2775999903678894,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",8211,1051008,8211,21,21,1,74.6538634300232,128,0.1,972.1087416179944,0.2775999903678894,4.582535205078125,4.918108224868774
