epoch,score,module,loss,optimizer,metrics,device,cluster,grads_per_worker,max_epochs,batch_size,max_batch_size,min_workers,max_workers,random_state,module__depth,module__widen_factor,module__dropout_rate,module__num_classes,optimizer__lr,optimizer__momentum,optimizer__nesterov,optimizer__weight_decay,client,n_updates,n_data,n_weight_changes,score__calls,partial_fit__calls,n_workers,partial_fit__time,partial_fit__batch_size,partial_fit__lr,weight_aggregate,score__acc,score__loss,score__time
10,0.23749999701976776,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",4301,550528,4301,11,11,1,73.85853219032288,128,0.1,2052.4046547943726,0.23749999701976776,5.66796611328125,4.80055046081543
11,0.2433999925851822,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",4692,600576,4692,12,12,1,74.1869957447052,128,0.1,1801.014680288732,0.2433999925851822,2.79077255859375,4.836579084396362
12,0.24210000038146973,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",5083,650624,5083,13,13,1,74.64479517936707,128,0.1,1655.934509076178,0.24210000038146973,5.618336376953125,4.880829334259033
13,0.2458999902009964,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",5474,700672,5474,14,14,1,74.44948267936707,128,0.1,1409.693864199333,0.2458999902009964,4.92398125,4.819764852523804
14,0.25759997963905334,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",5865,750720,5865,15,15,1,74.33600282669067,128,0.1,1552.2301781668793,0.25759997963905334,5.293504638671875,4.81972336769104
15,0.2630999982357025,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",6256,800768,6256,16,16,1,73.58961129188538,128,0.1,1320.0365371766966,0.2630999982357025,4.789541259765625,4.811021327972412
16,0.25949999690055847,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",6647,850816,6647,17,17,1,74.10208940505981,128,0.1,1105.0965972617269,0.25949999690055847,4.243339599609375,4.807130336761475
17,0.26729997992515564,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",7038,900864,7038,18,18,1,73.48613786697388,128,0.1,1116.5036196587607,0.26729997992515564,5.009076416015625,5.141129493713379
18,0.2694000005722046,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",7429,950912,7429,19,19,1,73.81447911262512,128,0.1,957.4877417673124,0.2694000005722046,4.430455224609375,4.808122158050537
19,0.2678999900817871,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",7820,1000960,7820,20,20,1,73.80514121055603,128,0.1,829.9048988607246,0.2678999900817871,3.9819967529296876,4.847213983535767
20,0.2775999903678894,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",8211,1051008,8211,21,21,1,74.6538634300232,128,0.1,972.1087416179944,0.2775999903678894,4.582535205078125,4.918108224868774
21,0.28200000524520874,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",8602,1101056,8602,22,22,1,75.568683385849,128,0.1,824.6261413837783,0.28200000524520874,3.9955412841796876,4.960773944854736
22,0.26969999074935913,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",8993,1151104,8993,23,23,1,76.38782835006714,128,0.1,1008.1233613403747,0.26969999074935913,4.933698486328125,4.943113803863525
23,0.26639997959136963,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",9384,1201152,9384,24,24,1,75.81980323791504,128,0.1,866.7761616031639,0.26639997959136963,4.361297534179688,4.936856269836426
24,0.2727999985218048,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",9775,1251200,9775,25,25,1,75.63907217979431,128,0.1,937.3608166773338,0.2727999985218048,4.7826462890625,4.830778121948242
25,0.2750000059604645,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",10166,1301248,10166,26,26,1,73.80265355110168,128,0.1,806.0598050503759,0.2750000059604645,4.3361921875,4.7934911251068115
26,0.27399998903274536,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",10557,1351296,10557,27,27,1,73.61778450012207,128,0.1,686.0790781908436,0.27399998903274536,3.8160010009765624,4.804760932922363
27,0.26100000739097595,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",10948,1401344,10948,28,28,1,74.38534212112427,128,0.1,824.1874746987014,0.26100000739097595,4.6054228515625,4.859895944595337
28,0.26589998602867126,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",11339,1451392,11339,29,29,1,74.19389963150024,128,0.1,697.4898645941721,0.26589998602867126,4.0360498046875,4.829652786254883
29,0.26510000228881836,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",11730,1501440,11730,30,30,1,74.01775860786438,128,0.1,782.8165323087742,0.26510000228881836,4.776511767578125,4.7946600914001465
30,0.26429998874664307,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",12121,1551488,12121,31,31,1,73.54015755653381,128,0.1,641.6471262332925,0.26429998874664307,4.192934423828125,4.823278903961182
31,0.26479998230934143,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",12512,1601536,12512,32,32,1,73.82830333709717,128,0.1,717.5244044957944,0.26479998230934143,5.063798388671875,4.849812030792236
32,0.2662999927997589,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",12903,1651584,12903,33,33,1,74.57463049888611,128,0.1,612.2552663477836,0.2662999927997589,4.804502978515625,4.806033134460449
33,0.18969999253749847,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",13294,1701632,13294,34,34,1,73.3117744922638,128,0.1,742.4504263703711,0.18969999253749847,2.403861474609375,4.7855305671691895
34,0.26339998841285706,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",13685,1751680,13685,35,35,1,73.20431900024414,128,0.1,770.9503094463944,0.26339998841285706,5.36544287109375,4.811538219451904
35,0.23829999566078186,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",14076,1801728,14076,36,36,1,73.11381769180298,128,0.1,782.7546151777715,0.23829999566078186,2.4159249267578127,5.388370037078857
36,0.24879999458789825,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",14467,1851776,14467,37,37,1,73.15135908126831,128,0.1,755.919777625706,0.24879999458789825,5.45952744140625,4.810829401016235
37,0.22529999911785126,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",14858,1901824,14858,38,38,1,73.38595509529114,128,0.1,704.557286420677,0.22529999911785126,3.610229150390625,4.793198108673096
38,0.2581999897956848,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",15249,1951872,15249,39,39,1,73.28753638267517,128,0.1,687.7679263154168,0.2581999897956848,5.959944970703125,4.811046838760376
39,0.2524999976158142,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",15640,2001920,15640,40,40,1,74.79579019546509,128,0.1,575.1564856925306,0.2524999976158142,5.130764453125,4.833587408065796
40,0.2574000060558319,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",16031,2051968,16031,41,41,1,73.35840034484863,128,0.1,495.0674192881488,0.2574000060558319,4.41488818359375,4.795389652252197
41,0.2531999945640564,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",16422,2102016,16422,42,42,1,73.45070457458496,128,0.1,576.5707572667452,0.2531999945640564,5.67666240234375,4.789899587631226
42,0.25619998574256897,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",16813,2152064,16813,43,43,1,74.06571102142334,128,0.1,486.79776869432135,0.25619998574256897,4.821581201171875,4.795313358306885
43,0.26080000400543213,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",17204,2202112,17204,44,44,1,74.04110670089722,128,0.1,839.7964657037774,0.26080000400543213,5.710998828125,4.81453013420105
44,0.2654999792575836,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",17595,2252160,17595,45,45,1,73.34459447860718,128,0.1,699.8893208130767,0.2654999792575836,5.1962779296875,4.7945396900177
45,0.25769999623298645,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",17986,2302208,17986,46,46,1,73.33493399620056,128,0.1,581.0751918181877,0.25769999623298645,4.590275,4.797952651977539
46,0.16259999573230743,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",18377,2352256,18377,47,47,1,74.3361165523529,128,0.1,879.1726956299995,0.16259999573230743,2.3408284423828123,4.845831394195557
47,0.23589999973773956,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",18768,2402304,18768,48,48,1,73.87351536750793,128,0.1,744.0963663195298,0.23589999973773956,2.8832219970703123,4.785313367843628
48,0.14869999885559082,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",19159,2452352,19159,49,49,1,73.3411316871643,128,0.1,753.4406633139465,0.14869999885559082,2.52555166015625,4.81357216835022
49,0.21139998733997345,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",19550,2502400,19550,50,50,1,73.29282569885254,128,0.1,611.7617455347777,0.21139998733997345,3.7734768310546873,4.8185765743255615
50,0.26420000195503235,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",19941,2552448,19941,51,51,1,74.441734790802,128,0.1,610.5109490629613,0.26420000195503235,5.763428857421875,4.924659729003906
51,0.2694999873638153,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",20332,2602496,20332,52,52,1,73.8553478717804,128,0.1,539.9868504590729,0.2694999873638153,5.669010595703125,4.80111289024353
52,0.26669999957084656,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",20723,2652544,20723,53,53,1,73.26478981971741,128,0.1,474.484466517099,0.26669999957084656,5.03761298828125,4.788836479187012
53,0.15230000019073486,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",21114,2702592,21114,54,54,1,73.41229104995728,128,0.1,476.57035582566937,0.15230000019073486,2.5049958984375,4.801936388015747
54,0.20160000026226044,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",21505,2752640,21505,55,55,1,74.52840805053711,128,0.1,406.21775092983614,0.20160000026226044,2.7569094482421876,4.8286731243133545
55,0.23240000009536743,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",21896,2802688,21896,56,56,1,73.75766682624817,128,0.1,393.7690572930313,0.23240000009536743,3.1352779052734374,4.789915084838867
56,0.2474999874830246,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",22287,2852736,22287,57,57,1,73.20396733283997,128,0.1,446.52127462129033,0.2474999874830246,5.959917578125,4.7785022258758545
57,0.24619999527931213,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/7299/1' processes=1 threads=4, memory=16.48 GB>",22678,2902784,22678,58,58,1,73.4638557434082,128,0.1,588.4454933093964,0.24619999527931213,5.0255279296875,4.811537027359009
