epoch,score,module,loss,optimizer,metrics,device,cluster,grads_per_worker,max_epochs,batch_size,max_batch_size,min_workers,max_workers,random_state,module__depth,module__widen_factor,module__dropout_rate,module__num_classes,optimizer__lr,optimizer__momentum,optimizer__nesterov,optimizer__weight_decay,client,n_updates,n_data,n_weight_changes,score__calls,partial_fit__calls,n_workers,partial_fit__time,partial_fit__batch_size,partial_fit__lr,weight_aggregate,score__acc,score__loss,score__time
11,0.8392999768257141,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",4692,600576,4692,13,12,1,77.6060700416565,128,0.02,3558.750295855105,0.8392999768257141,0.47398328247070315,5.090901851654053
12,0.8456999659538269,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",5083,650624,5083,14,13,1,77.08112359046936,128,0.02,3668.8722140192986,0.8456999659538269,0.45816932373046876,5.100900411605835
13,0.8502999544143677,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",5474,700672,5474,15,14,1,76.77137279510498,128,0.02,3696.145269677043,0.8502999544143677,0.443659521484375,5.094592809677124
14,0.8495000004768372,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",5865,750720,5865,16,15,1,77.4935610294342,128,0.02,3718.2777388636023,0.8495000004768372,0.45550899963378905,5.119532585144043
15,0.852899968624115,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",6256,800768,6256,17,16,1,77.11897301673889,128,0.02,3707.5352107807994,0.852899968624115,0.43471160583496093,5.099794149398804
16,0.8586999773979187,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",6647,850816,6647,18,17,1,77.00730848312378,128,0.02,3753.2310002539307,0.8586999773979187,0.42699573364257815,5.088057041168213
17,0.8610999584197998,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",7038,900864,7038,19,18,1,76.90869426727295,128,0.02,3776.0173233672976,0.8610999584197998,0.4112222717285156,5.1038196086883545
18,0.8637999892234802,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",7429,950912,7429,20,19,1,77.63380432128906,128,0.02,3760.2960702180862,0.8637999892234802,0.40655523681640626,5.143989562988281
19,0.8703999519348145,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",7820,1000960,7820,21,20,1,76.89346265792847,128,0.02,3847.9252781383693,0.8703999519348145,0.38250150146484374,5.105331897735596
20,0.8587999939918518,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",8211,1051008,8211,22,21,1,77.09763741493225,128,0.02,3821.690007461235,0.8587999939918518,0.4212109924316406,5.111001253128052
