epoch,score,module,loss,optimizer,metrics,device,cluster,grads_per_worker,max_epochs,batch_size,max_batch_size,min_workers,max_workers,random_state,module__depth,module__widen_factor,module__dropout_rate,module__num_classes,optimizer__lr,optimizer__momentum,optimizer__nesterov,optimizer__weight_decay,client,n_updates,n_data,n_weight_changes,score__calls,partial_fit__calls,n_workers,partial_fit__time,partial_fit__batch_size,partial_fit__lr,weight_aggregate,score__acc,score__loss,score__time
11,0.8392999768257141,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",4692,600576,4692,13,12,1,77.6060700416565,128,0.02,3558.750295855105,0.8392999768257141,0.47398328247070315,5.090901851654053
12,0.8456999659538269,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",5083,650624,5083,14,13,1,77.08112359046936,128,0.02,3668.8722140192986,0.8456999659538269,0.45816932373046876,5.100900411605835
13,0.8502999544143677,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",5474,700672,5474,15,14,1,76.77137279510498,128,0.02,3696.145269677043,0.8502999544143677,0.443659521484375,5.094592809677124
14,0.8495000004768372,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",5865,750720,5865,16,15,1,77.4935610294342,128,0.02,3718.2777388636023,0.8495000004768372,0.45550899963378905,5.119532585144043
15,0.852899968624115,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",6256,800768,6256,17,16,1,77.11897301673889,128,0.02,3707.5352107807994,0.852899968624115,0.43471160583496093,5.099794149398804
16,0.8586999773979187,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",6647,850816,6647,18,17,1,77.00730848312378,128,0.02,3753.2310002539307,0.8586999773979187,0.42699573364257815,5.088057041168213
17,0.8610999584197998,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",7038,900864,7038,19,18,1,76.90869426727295,128,0.02,3776.0173233672976,0.8610999584197998,0.4112222717285156,5.1038196086883545
18,0.8637999892234802,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",7429,950912,7429,20,19,1,77.63380432128906,128,0.02,3760.2960702180862,0.8637999892234802,0.40655523681640626,5.143989562988281
19,0.8703999519348145,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",7820,1000960,7820,21,20,1,76.89346265792847,128,0.02,3847.9252781383693,0.8703999519348145,0.38250150146484374,5.105331897735596
20,0.8587999939918518,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",8211,1051008,8211,22,21,1,77.09763741493225,128,0.02,3821.690007461235,0.8587999939918518,0.4212109924316406,5.111001253128052
21,0.864799976348877,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",8602,1101056,8602,23,22,1,77.01899838447571,128,0.02,3903.9753905050457,0.864799976348877,0.4082522674560547,5.121747255325317
22,0.8640999794006348,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",8993,1151104,8993,24,23,1,77.29035305976868,128,0.02,3913.867856133729,0.8640999794006348,0.4115460174560547,5.132558107376099
23,0.8718000054359436,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",9384,1201152,9384,25,24,1,77.2852737903595,128,0.02,3833.471010237932,0.8718000054359436,0.3907066589355469,5.099099397659302
24,0.8687999844551086,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",9775,1251200,9775,26,25,1,76.8290741443634,128,0.02,3849.587956186384,0.8687999844551086,0.39099037170410156,5.104246377944946
25,0.8671999573707581,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",10166,1301248,10166,27,26,1,77.64415001869202,128,0.02,3912.22701731883,0.8671999573707581,0.4068216094970703,5.143688440322876
26,0.870199978351593,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",10557,1351296,10557,28,27,1,77.02713966369629,128,0.02,3853.6680648624897,0.870199978351593,0.3911958526611328,5.114575147628784
27,0.8698999881744385,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",10948,1401344,10948,29,28,1,76.5573079586029,128,0.02,3882.841466933489,0.8698999881744385,0.39463186950683593,5.109152317047119
28,0.8765999674797058,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",11339,1451392,11339,30,29,1,77.4542031288147,128,0.02,3913.3577749896795,0.8765999674797058,0.37669752502441406,5.0675208568573
29,0.8715999722480774,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",11730,1501440,11730,31,30,1,77.22520661354065,128,0.02,3885.4561816249043,0.8715999722480774,0.3919301879882813,5.180692911148071
30,0.873199999332428,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",12121,1551488,12121,32,31,1,76.76678466796875,128,0.02,3905.0957556646317,0.873199999332428,0.3846823516845703,5.096374750137329
31,0.8738999962806702,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",12512,1601536,12512,33,32,1,77.30037474632263,128,0.02,3880.6555311167613,0.8738999962806702,0.38139034118652343,5.09971022605896
32,0.8769999742507935,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",12903,1651584,12903,34,33,1,77.05660319328308,128,0.02,3893.6141826417297,0.8769999742507935,0.3823897430419922,5.110383033752441
33,0.8718999624252319,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",13294,1701632,13294,35,34,1,77.22712206840515,128,0.02,3858.671768655069,0.8718999624252319,0.39458096923828123,5.111990928649902
34,0.8704999685287476,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",13685,1751680,13685,36,35,1,77.35351705551147,128,0.02,3884.51484533865,0.8704999685287476,0.3919982116699219,5.1277806758880615
35,0.8793999552726746,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",14076,1801728,14076,37,36,1,76.6903383731842,128,0.02,3917.756133916788,0.8793999552726746,0.3615016174316406,5.071429252624512
36,0.8787999749183655,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",14467,1851776,14467,38,37,1,77.16626715660095,128,0.02,3903.4619103688747,0.8787999749183655,0.36212039794921874,5.165114402770996
37,0.8777999877929688,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",14858,1901824,14858,39,38,1,77.79263305664062,128,0.02,3894.945501865819,0.8777999877929688,0.3590508392333984,5.0805840492248535
38,0.8786999583244324,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",15249,1951872,15249,40,39,1,76.7101731300354,128,0.02,3914.5503447074443,0.8786999583244324,0.37103330993652345,5.079485893249512
39,0.8759999871253967,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",15640,2001920,15640,41,40,1,76.81636905670166,128,0.02,3920.7692650277168,0.8759999871253967,0.38460332641601563,5.087520599365234
40,0.8860999941825867,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/30206/1' processes=1 threads=4, memory=16.48 GB>",16031,2051968,16031,42,41,1,78.13265681266785,128,0.02,3929.201215944253,0.8860999941825867,0.3499799560546875,5.143043756484985
