epoch,score,module,loss,optimizer,metrics,device,cluster,grads_per_worker,max_epochs,batch_size,max_batch_size,min_workers,max_workers,random_state,module__depth,module__widen_factor,module__dropout_rate,module__num_classes,optimizer__lr,optimizer__momentum,optimizer__nesterov,optimizer__weight_decay,client,n_updates,n_data,n_weight_changes,score__calls,partial_fit__calls,n_workers,score__acc,score__loss,score__time,partial_fit__time,partial_fit__batch_size,partial_fit__lr,weight_aggregate
35,0.2583000063896179,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",14076,1801728,14076,37,36,1,0.2583000063896179,3.8434650390625,5.084266901016235,69.20223569869995,128,0.02,1087.6857896652073
36,0.2613999843597412,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",14467,1851776,14467,38,37,1,0.2613999843597412,3.7734640625,5.1358654499053955,69.88885402679443,128,0.02,1047.0566944824532
37,0.26080000400543213,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",14858,1901824,14858,39,38,1,0.26080000400543213,3.7213494140625,5.113958120346069,69.66244339942932,128,0.02,1008.1969890091568
38,0.26010000705718994,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",15249,1951872,15249,40,39,1,0.26010000705718994,3.652357421875,5.041433811187744,69.09979581832886,128,0.02,971.8359826216474
39,0.26109999418258667,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",15640,2001920,15640,41,40,1,0.26109999418258667,3.5900315185546874,5.087996482849121,69.75025939941406,128,0.02,936.8637619130313
40,0.26080000400543213,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",16031,2051968,16031,42,41,1,0.26080000400543213,3.537629248046875,5.122092247009277,69.32155346870422,128,0.02,903.3709333911538
41,0.26170000433921814,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",16422,2102016,16422,43,42,1,0.26170000433921814,3.51294658203125,5.057160377502441,69.62938237190247,128,0.02,871.4061527061276
42,0.2678999900817871,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",16813,2152064,16813,44,43,1,0.2678999900817871,3.4489270751953125,4.805517673492432,68.78538036346436,128,0.02,840.8287971932441
43,0.26249998807907104,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",17204,2202112,17204,45,44,1,0.26249998807907104,3.43591865234375,4.814228296279907,67.4278564453125,128,0.02,811.6753687509336
44,0.2671999931335449,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",17595,2252160,17595,46,45,1,0.2671999931335449,3.4038673095703125,4.8353352546691895,67.53951048851013,128,0.02,783.2179469112307
45,0.2621999979019165,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",17986,2302208,17986,47,46,1,0.2621999979019165,3.396280908203125,4.87363600730896,68.84718322753906,128,0.02,756.6640553036705
46,0.2612999975681305,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",18377,2352256,18377,48,47,1,0.2612999975681305,3.36388916015625,4.807490110397339,67.35745573043823,128,0.02,731.9870020649396
47,0.2599000036716461,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",18768,2402304,18768,49,48,1,0.2599000036716461,3.376472900390625,4.8342604637146,67.48232626914978,128,0.02,708.0524985208176
48,0.26330000162124634,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",19159,2452352,19159,50,49,1,0.26330000162124634,3.32644423828125,4.856576442718506,68.27209973335266,128,0.02,685.4227138021961
49,0.2644999921321869,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",19550,2502400,19550,51,50,1,0.2644999921321869,3.3208580078125,4.860246181488037,68.04324674606323,128,0.02,663.4836494070478
50,0.2669999897480011,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",19941,2552448,19941,52,51,1,0.2669999897480011,3.3187052001953123,4.839061498641968,67.49139475822449,128,0.02,643.0051392395981
51,0.2611999809741974,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",20332,2602496,20332,53,52,1,0.2611999809741974,3.324762744140625,4.822663307189941,67.36744379997253,128,0.02,623.4890471273102
52,0.26080000400543213,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",20723,2652544,20723,54,53,1,0.26080000400543213,3.313703955078125,4.8484508991241455,68.39364647865295,128,0.02,604.2155150473118
53,0.2629999816417694,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",21114,2702592,21114,55,54,1,0.2629999816417694,3.298224853515625,4.897229909896851,68.06062769889832,128,0.02,586.4044574056752
54,0.2606000006198883,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",21505,2752640,21505,56,55,1,0.2606000006198883,3.3104544189453127,4.817653656005859,67.40435099601746,128,0.02,569.9453958906233
55,0.26330000162124634,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",21896,2802688,21896,57,56,1,0.26330000162124634,3.29196630859375,4.861572265625,67.47751712799072,128,0.02,553.4900002768263
56,0.26170000433921814,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",22287,2852736,22287,58,57,1,0.26170000433921814,3.313211328125,4.882627248764038,68.24892044067383,128,0.02,538.033158231061
57,0.26319998502731323,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.02,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/5450/1' processes=1 threads=4, memory=16.48 GB>",22678,2902784,22678,59,58,1,0.26319998502731323,3.2992282470703125,4.886424541473389,68.06705522537231,128,0.02,523.6405158000998
